

VNUM	LOCALE_NAME
50447	Tome of Arrow Shower
50448	Tome of Flaming Arrow
50449	Tome of Swiftness
50450	Tome of Toxic Arrow
50461	Tome of Rupture
50462	Tome of Dark Twister
50463	Tome of Enchanted Blade
50464	Tome of Fear
50465	Tome of Aphonic Shield
50466	Tome of Remove Magic
50476	Tome of Dark Strike
50477	Tome of Flame Strike
50478	Tome of Ritual of Doom
50479	Tome of Aphotic Shield
50480	Tome of Spirit Entangle
50481	Tome of Dark Orb
50491	Tome of Flying Talisman
50492	Tome of Inferno
50493	Tome of Dragon Roar
50494	Tome of Blessing Spell
50495	Tome of Reflect Damage
50496	Tome of Enchant Damage
50506	Tome of Lightning Strike
50507	Tome of Thunder Bolt
50508	Tome of Lightning Claw
50509	Tome of Cure
50510	Tome of Dance with Wind
50511	Tome of Nature Enchant
50512	Rainbow Stone
50513	Soul Stone
50600	Mining Guide
50601	Diamond Stone Ore
50602	Amber Stone Ore
50603	Fossil Trunk Ore
50604	Copper Ore
50605	Silver Ore
50606	Gold Ore
50607	Jade Ore
50608	Ebony Ore
50609	Piece of Pearl
50610	White Gold Ore
50611	Crystal Ore
50612	Amethyst Ore
50613	Heaven's Tear Ore
50621	Diamond
50622	Amber
50623	Fossil Wood
50624	Copper
50625	Silver
50626	Gold
50627	Jade
50628	Ebony
50629	Pearl
50630	White Gold
50631	Crystal
50632	Amethyst
50633	Heaven's Tear
50701	Peach Bloom
50702	Thistle
50703	Plumbago
50704	Grinderlia
50705	Jamul
50706	Ganoderma
50707	Lippia
50708	Sundew
50709	Dandelion
50710	Saffron
50711	Jujube
50712	Burdock
50721	Peach Bloom
50722	Thistle
50723	Plumbago
50724	Grinderlia
50725	Jamul
50726	Ganoderma
50727	Lippia
50728	Sundew
50729	Dandelion
50730	Saffron
50731	Jujube
50732	Burdock
50801	Elixir of Agility
50802	Elixir of Strength
50803	Mana Potion
50804	Healing Potion
50805	Jamul Liquid
50806	Ganoderma Liquid
50807	Lippia Liquid
50808	Sundew Liquid
50809	Dandelion Liquid
50810	Saffron Liquid
50811	Jujube Liquid
50812	Burdock Liquid
50813	Basic Resist Potion
50814	Double Attack Potion
50815	Greater Mana Potion
50816	Greater Healing Potion
50817	Elixir of Attack Power
50818	Elixir of Defense
50819	Magic Resistance Potion
50820	Elixir of Attack Speed
50821	Red Liquid
50822	Pink Liquid
50823	Yellow Liquid
50824	Green Liquid
50825	Blue Liquid
50826	White Liquid
50901	Empty Bottle
50902	Formula Manual(Beginner)
50903	Formula Manual(Advanced)
50904	Formula Manual(Expert)
50905	Basic Resist Pot Formula
50906	DoubleAttack Pot Formula
50907	Greater Mana Pot Formula
50908	Greater Heal Pot Formula
50909	Elixir of AC Formula
50910	Basic Resist Pot Formula
60001	Gall
60002	Storage Guard`s Advice
60003	Heroic Symbol
69000	Tiger Bash Secret
69010	Chi Secret
69020	Spirit Strike Secret
69030	Attack Blow Secret
69040	Ghost Attack Secret
69050	Arrow Secret
69060	Feather Walk Secret
69070	Fast Attack Secret
69080	Dark Strike Secret
69090	Dragon Swirl Secret
69100	Heaven and Earth Secret
69110	Enchant Blade Secret
69120	Flying Talisman Secret
69130	Cure Secret
69140	Dragon's Help Secret
69150	Blessing Secret
70001	Goddess' Doll
70002	Third Hand
70003	Liutao
70004	Medal of Diligence
70005	Experience Ring
70006	Language Ring
70007	Warp Ring
70008	White Flag
70009	Treasure Box
70010	Storage Ticket
70011	Upgrade Liquid Bottle
70012	Goddess Tear
70013	Giant Goddess Tear
70014	Blood Pill
70015	Cheap Brush
70016	Indian Doll
70017	Indian Bracelet
70018	Phoenix Earrings
70019	Millionaire's Necklace
70020	Peach Flower Wine
70021	Angel's Blessing
70022	Bera's Heart
70023	Wise Man's Cane
70024	Blessing Marble
70025	Dignity Ring
70026	Vanishing Mirror
70027	Blacksmith's Memo
70028	Wise Man's Memo
70029	Red Feather Pen
70030	Red Monocle
70031	Counterattack Strategy
70032	Two-handed Sword Manual
70033	One-handed Sword Manual
70034	Dagger Use Manual
70035	Perpetual Iron
70036	Honour Student's Memo
70037	Forgetfulness Book
70038	Bravery Cape
70039	Master Compass
70040	Orc Stubbornness
70041	Fist of Disciple
70042	Devil's Splinter
70043	Thief's Glove
70044	Dark Lord's Nail
70045	Dark Lord's Fang
70046	Dragon God's Grail
70047	Language Ring(Sample)
70048	Escapee's Cape
70049	Lucy's Ring
70050	Sage King's Symbol
70051	Sage King's Glove
70052	Charm of Karma1
70053	Charm of Karma2
70054	Charm of Karma3
70101	Providence Book
70102	Zen Bean
70103	Sutra
70104	Polymorph Marble
70105	Polymorph Marble
70106	Polymorph Marble
70107	Polymorph Marble
70201	Bleach
70202	White Hair Dye
70203	Blonde Hair Dye
70204	Red Hair Dye
70205	Brown Hair Dye
70206	Black Hair Dye
70207	Bleach
70208	Brown Dye
70251	Red Herb
70252	Blue Herb
70253	Green Herb
70254	Purple Herb
70301	Couple's Ring
70302	Wedding Ring
71001	Exorcism Scroll
71002	Stats Reset Scroll
71003	Skill Reset Scroll
71004	Dragon God Bless Scroll
71005	Language Ring
71006	Language Ring
71007	Language Ring
71008	Fishing Manual
71009	Expanded Storage
71010	Third Hand
71011	Emotion Mask
71012	Liutao
71013	Fireworks
71014	Liquor of Speed
71015	Experience Ring
71016	Thief's Glove
71017	Lucky Gold Coin
71018	Life Pill
71019	Spirit Pill
71020	Dragon God's Pill
71021	War God Blessing Scroll
71022	Attribute Reset Scroll
71023	Vitality Oblivion Book
71024	Strength Oblivion Book
71025	Stone of the Blacksmith
71026	Magic Metal
71027	Dragon God Life
71028	Dragon God Attack
71029	Dragon God Intelligence
71030	Dragon God Defence
71031	Dragon God Support
71032	Dragon God Bless Scroll
71033	Emotion Mask
71034	Liquor of Speed+
71035	Quest Potion
71036	Summon Chief Orc
71037	Summon Esoteric Leader
71038	Summon Queen Spider
71039	Summon Desert Tortoise
71040	Summon Flame King
71041	Summon Nine Tails
71042	Summon Demon King
71043	Summon Tiger Ghost
71044	Palm of Critical
71045	Palm of Pierce
71047	Unburden
71048	Gender Change Scroll
71049	Silk Bundle
71050	Leopard Pill
71051	Enhance Change Scroll+
71052	Enhance Add Scroll+
71054	Scroll of Betrayal
71055	Change of Name List
71056	Blue Dragon Breath
71057	Summon Fossil Trunk Ore
71058	Summon Copper Ore
71059	Summon Silver Ore
71060	Summon Gold Ore
71061	Summon Jade Ore
71062	Summon Ebony Ore
71063	Summon Pile of Clams
71064	Summon White Gold Ore
71065	Summon Crystal Ore
71066	Summon Amethyst Ore
71067	Summon Heaven`s Tear Ore
71068	Lovebird Feather
71069	Harmony Earring
71070	Love Bracelet
71071	Love Earring
71072	Harmony Bracelet
71073	Love Necklace
71074	Harmony Necklace
71075	Hair Dye (White)
71076	Hair Dye (Blonde)
71077	Hari Dye (Red)
71078	Hair Dye (Brown)
71079	Hair Dye (Black)
71080	Summon Metin Stone(L)
71081	Summon Metin Stone(N)
71082	Summon Metin Stone(H)
71083	Stone Craft Book
71084	Enhance Change Scroll
71085	Enhance Scroll
71086	Level Up Quest(20~29)
71087	Level Up Quest(30~39)
71088	Mission Book(Easy)
71089	Mission Book(Normal)
71090	Mission Book(Hard)
71091	Signed Bundle
71092	Polymorph Book
71093	Polymorph Marble
71094	Hermit's Advice
71095	Passage
71096	Passage Board
71097	Strength Potion+
71098	Defense Potion+
71099	Change Guild Master
71100	Military Reset Scroll
71101	Haste Potion
71102	Haste Potion+
71103	Stamina Reset Scroll
71104	Intel Reset Scroll
71105	Strength Reset Scroll
71106	Agility Reset Scroll
71107	Heavenly Peach
71108	Peach Flower Wine
71109	Scroll of the Revoker
71110	Artemis Candy
71111	Socks with holes
71112	Scroll of the Revoker+
71113	Diamond Buddah Scroll
71114	Boar Medal
71115	Boar Medal
71116	Wolf Medal
71117	Wolf Medal
71118	Tiger Medal
71119	Tiger Medal
71120	Lion Medal
71121	Lion Medal
72001	Experience Ring
72002	Experience Ring
72003	Experience Ring
72004	Thief's Glove
72005	Thief's Glove
72006	Thief's Glove
72007	Silk Bundle
72008	Silk Bundle
72009	Silk Bundle
72010	Lovebird Feather
72011	Lovebird Feather
72012	Lovebird Feather
72013	Fishing Manual
72014	Fishing Manual
72015	Fishing Manual
72016	Third Hand
72017	Third Hand
72018	Third Hand
72019	Expanded Storage
72020	Expanded Storage
72021	Expanded Storage
72022	Lucky Gold Coin
72023	Lucky Gold Coin
72024	Lucky Gold Coin
72025	Palm of Pierce
72026	Palm of Pierce
72027	Palm of Pierce
72028	Emotion Mask
72029	Emotion Mask
72030	Emotion Mask
72031	Dragon God Attack
72032	Dragon God Attack
72033	Dragon God Attack
72034	Dragon God Defence
72035	Dragon God Defence
72036	Dragon God Defence
72037	Dragon God Life
72038	Dragon God Life
72039	Dragon God Life
72040	Dragon God Intelligence
72041	Dragon God Intelligence
72042	Dragon God Intelligence
72043	Liutao
72044	Liutao
72045	Liutao
72046	Palm of Critical
72047	Palm of Critical
72048	Palm of Critical
72049	Ring of Experience
72050	Ring of Experience
72501	Experience Ring
72502	Thief's Glove
72701	Shoes of Wind
72702	Shoes of Wind +
72703	Tiger Earrings
72704	Dragon Earrings
72705	Tiger Bracelet
72706	Dragon Bracelet
72707	Tiger Necklace
72708	Dragon Necklace
72709	Tiger Earrings
72710	Dragon Earrings
72711	Tiger Bracelet
72712	Dragon Bracelet
72713	Tiger Necklace
72714	Dragon Necklace
73001	Shaggy Short Cut(Red)
73002	Shaggy Short Cut(Brown)
73003	Shaggy Short Cut(Blue)
73004	Shaggy Short Cut(Brown)
73005	Bandanna(Red)
73006	Bandanna(Check)
73007	Bandanna(Blue)
73008	Bandanna(Green Symbol)
73009	TiedBack Lg Hair(Black)
73010	Tied Back Long Hair(Red)
73011	TiedBack Lg Hair(Brown)
73012	TiedBack Lg Hair(Green)
73251	Ponytail(Brown)
73252	Ponytail(Green)
73253	Ponytail(Blue)
73254	Ponytail(Ivory)
73255	Medium Short Cut(Red)
73256	Medium Short Cut(Brown)
73257	Medium Short Cut(Brown)
73258	Medium Short Cut(Purple)
73259	Short Cut(Red)
73260	Short Cut(Sky Blue)
73261	Short Cut(Black)
73262	Short Cut(Yellow)
73501	Sporty Hair Cut(White)
73502	Sporty Hair Cut(Brown)
73503	Sporty Hair Cut(Yellow)
73504	Sporty Hair Cut(Green)
73505	Charisma Hair(White)
73506	Charisma Hair(Red)
73507	Charisma Hair(Black)
73508	Charisma Hair(Purple)
73509	Chic Swept-Back(White)
73510	Chic Swept-Back(Blue)
73511	Chic Swept-Back(Black)
73512	Chic Swept-Back(Brown)
73751	Butterfly Hairpin(Brown)
73752	Butterfly Hairpin(Black)
73753	Butterfly Hairpin(Blue)
73754	Butterfly Hairpin(White)
73755	Semi-Lg ShortCut(Brown)
73756	Semi-Lg ShortCut(Black)
73757	Semi-Lg ShortCut(Yellow)
73758	Semi-Lg ShortCut(Purple)
73759	Long Hair Cut(Brown)
73760	Long Hair Cut(Yellow)
73761	Long Hair Cut(Purple)
73762	Long Hair Cut(Brown)
74001	Shaggy Short Cut(Red)
74002	Shaggy Short Cut(Brown)
74003	Shaggy Short Cut(Blue)
74004	Shaggy Short Cut(Brown)
74005	Neat Hair Band(Red)
74006	Neat Hair Band(Check)
74007	Neat Hair Band(Blue)
74008	Neat Hair Band(Green)
74009	TiedBack Lg Hair(Black)
74010	Tied Back Long Hair(Red)
74011	TiedBack Lg Hair(Brown)
74012	TiedBack Lg Hair(Green)
74251	Ponytail(Brown)
74252	Ponytail(Green)
74253	Ponytail(Blue)
74254	Ponytail(Ivory)
74255	Medium Short Cut(Red)
74256	Medium Short Cut(Brown)
74257	Medium Short Cut(Brown)
74258	Medium Short Cut(Purple)
74259	Short Cut(Red)
74260	Short Cut(Sky Blue)
74261	Short Cut(Black)
74262	Short Cut(Yellow)
74501	Sporty Hair Cut(White)
74502	Sporty Hair Cut(Brown)
74503	Sporty Hair Cut(Yellow)
74504	Sporty Hair Cut(Green)
74505	Charisma Hair(White)
74506	Charisma Hair(Red)
74507	Charisma Hair(Black)
74508	Charisma Hair(Purple)
74509	Chic Swept-Back(White)
74510	Chic Swept-Back(Blue)
74511	Chic Swept-Back(Black)
74512	Chic Swept-Back(Brown)
74751	Butterfly Hairpin(Brown)
74752	Butterfly Hairpin(Black)
74753	Butterfly Hairpin(Blue)
74754	Butterfly Hairpin(White)
74755	Semi-Lg ShortCut(Brown)
74756	Semi-Lg ShortCut(Black)
74757	Semi-Lg ShortCut(Yellow)
74758	Semi-Lg ShortCut(Purple)
74759	Semi-Lg Hair Cut(Brown)
74760	Semi-Lg Hair Cut(Yellow)
74761	Semi-Lg Hair Cut(Purple)
74762	Semi-Lg Hair Cut(Brown)
75001	Double-Bun Hair(Red)
75002	Double-Bun Hair(Pink)
75003	Double-Bun Hair(Blue)
75004	Double-Bun Hair(Brown)
75005	Headband ShortCut(Brown)
75006	Headband ShortCut(Ivory)
75007	Headband ShortCut(Blue)
75008	Headband ShortCut(Green)
75009	Ballerina BunHair(Black)
75010	Ballerina Bun Hair(Pink)
75011	Ballerina BunHair(Brown)
75012	Ballerina BunHair(Green)
75201	Long Tied Hair(Brown)
75202	Long Tied Hair(Green)
75203	Long Tied Hair(Blue)
75204	Long Tied Hair(Ivory)
75205	Du-rag(White)
75206	Du-rag(Dark Green)
75207	Du-rag(Ocher)
75208	Du-rag(Red)
75209	Shaggy Cut(Red)
75210	Shaggy Cut(Blue)
75211	Shaggy Cut(Black)
75212	Shaggy Cut(Yellow)
75401	Boyish Tied Hair(Gey)
75402	Boyish Tied Hair(Brown)
75403	Boyish Tied Hair(Yellow)
75404	Boyish Tied Hair(Green)
75405	Ace Straight Hair(White)
75406	Ace Straight Hair(Red)
75407	Ace Straight Hair(Black)
75408	Ace Straight Hair Purple
75409	Sausage Tied Hair(White)
75410	Sausage TiedHair Purple
75411	Sausage Tied Hair(Black)
75412	Sausage Tied Hair(Brown)
75601	Long Highlight (Ocher)
75602	Long Highlight (Lg Blue)
75603	Long Highlight (Blue)
75604	Long Highlight (Grey)
75605	Long Straight(Brown)
75606	Long Straight(Dark Blue)
75607	Long Straight(Yellow)
75608	Long Straight(Purple)
75609	Classic Swordman (Brown)
75610	Classic Swordman (Grey)
75611	Classic Swordman Purple
75612	Classic Swordman (Red)
80001	Money Pouch
80002	Blank Paper
80003	Silver Bar(50000 Gold)
80004	Silver Bar(100000 Gold)
80005	Gold Bar(500000 Gold)
80006	Gold Bar(1 Million Gold)
80007	Gold Bar(2 Million Gold)
80008	Lump of Gold
80009	Teleport ring
90001	Empty Water Bottle
90002	Water Bottle
90003	Crystal
90004	Gem
90005	Water Stone
90006	Spirit Stone
90007	Mineral
90010	Foundation Stone
90011	Trunk
90012	Plywood

